training	CCCCC(CC)(C)C	3.92e+02	5.00e+02	0.6990000000000001	0.70052546
training	CCCCC(CC)(C)C	2.35e+02	7.50e+02	0.812	0.81210023
training	CCCCC(CC)(C)C	3.14e+02	7.50e+02	0.7609999999999999	0.7620564
training	CCCCC(CC)(C)C	3.53e+02	7.50e+02	0.737	0.73945266
training	CCCCC(CC)(C)C	3.92e+02	7.50e+02	0.716	0.7179471
training	CCCCC(CC)(C)C	4.71e+02	7.50e+02	0.675	0.6770203
training	CCCCC(CC)(C)C	1.96e+02	1.00e+03	0.8420000000000001	0.84371686
training	CCCCC(CC)(C)C	2.35e+02	1.00e+03	0.821	0.8215818
training	CCCCC(CC)(C)C	2.75e+02	1.00e+03	0.797	0.7970795
training	CCCCC(CC)(C)C	3.14e+02	1.00e+03	0.774	0.77434313
training	CCCCC(CC)(C)C	3.92e+02	1.00e+03	0.731	0.7327672
training	CCCCC(CC)(C)C	4.71e+02	1.00e+03	0.693	0.69479346
training	C1CCC2C(C1)CCCC2	2.55e+02	1.00e+00	0.91	0.9045689
training	C1CCC2C(C1)CCCC2	2.99e+02	1.00e+00	0.873	0.86746
training	C1CCC2C(C1)CCCC2	3.87e+02	1.00e+00	0.799	0.7949779
training	C1CCC2C(C1)CCCC2	4.31e+02	1.00e+00	0.7609999999999999	0.75767076
training	C1CCC2C(C1)CCCC2	5.19e+02	1.00e+00	0.68	0.6753662
training	C1CCC2C(C1)CCCC2	5.63e+02	1.00e+00	0.634	0.62896895
training	C1CCC2C(C1)CCCC2	2.55e+02	5.00e+01	0.9129999999999999	0.90695715
training	C1CCC2C(C1)CCCC2	2.99e+02	5.00e+01	0.877	0.87057185
training	C1CCC2C(C1)CCCC2	3.43e+02	5.00e+01	0.8420000000000001	0.8353375
training	C1CCC2C(C1)CCCC2	4.75e+02	5.00e+01	0.732	0.7281004
training	C1CCC2C(C1)CCCC2	5.63e+02	5.00e+01	0.65	0.6457327
training	C1CCC2C(C1)CCCC2	2.55e+02	1.00e+02	0.9159999999999999	0.90933216
training	C1CCC2C(C1)CCCC2	2.99e+02	1.00e+02	0.8809999999999999	0.87361085
training	C1CCC2C(C1)CCCC2	3.43e+02	1.00e+02	0.846	0.83924997
training	C1CCC2C(C1)CCCC2	4.31e+02	1.00e+02	0.777	0.7716632
training	C1CCC2C(C1)CCCC2	4.75e+02	1.00e+02	0.742	0.73695797
training	C1CCC2C(C1)CCCC2	5.63e+02	1.00e+02	0.665	0.66111815
training	C1CCC2C(C1)CCCC2	3.43e+02	2.50e+02	0.857	0.84981877
training	C1CCC2C(C1)CCCC2	3.87e+02	2.50e+02	0.826	0.81873304
training	C1CCC2C(C1)CCCC2	4.31e+02	2.50e+02	0.795	0.78835225
training	C1CCC2C(C1)CCCC2	4.75e+02	2.50e+02	0.764	0.75819993
training	C1CCC2C(C1)CCCC2	5.19e+02	2.50e+02	0.733	0.72776556
training	C1CCC2C(C1)CCCC2	2.99e+02	5.00e+02	0.902	0.89501363
training	C1CCC2C(C1)CCCC2	3.43e+02	5.00e+02	0.872	0.8650428
training	C1CCC2C(C1)CCCC2	3.87e+02	5.00e+02	0.843	0.83670545
training	C1CCC2C(C1)CCCC2	4.31e+02	5.00e+02	0.816	0.80965376
training	C1CCC2C(C1)CCCC2	4.75e+02	5.00e+02	0.79	0.7835807
training	C1CCC2C(C1)CCCC2	5.19e+02	5.00e+02	0.765	0.75819373
training	C1CCC2C(C1)CCCC2	2.55e+02	7.50e+02	0.945	0.9365074
training	C1CCC2C(C1)CCCC2	3.87e+02	7.50e+02	0.8590000000000001	0.85210246
training	C1CCC2C(C1)CCCC2	4.75e+02	7.50e+02	0.81	0.8030774
training	C1CCC2C(C1)CCCC2	2.55e+02	1.00e+03	0.9520000000000001	0.9452607
training	C1CCC2C(C1)CCCC2	2.99e+02	1.00e+03	0.925	0.9187388
training	C1CCC2C(C1)CCCC2	3.43e+02	1.00e+03	0.898	0.891581
training	C1CCC2C(C1)CCCC2	3.87e+02	1.00e+03	0.873	0.866212
training	C1CCC2C(C1)CCCC2	5.19e+02	1.00e+03	0.8059999999999999	0.79837316
training	CCCCC1CCCCC1	2.23e+02	1.00e+00	0.867	0.8612984
training	CCCCC1CCCCC1	2.67e+02	1.00e+00	0.83	0.8235789
training	CCCCC1CCCCC1	3.12e+02	1.00e+00	0.792	0.78612566
training	CCCCC1CCCCC1	2.23e+02	5.00e+01	0.87	0.86360896
training	CCCCC1CCCCC1	2.67e+02	5.00e+01	0.8340000000000001	0.8265909
training	CCCCC1CCCCC1	3.12e+02	5.00e+01	0.7959999999999999	0.7900967
training	CCCCC1CCCCC1	3.56e+02	5.00e+01	0.76	0.7548628
training	CCCCC1CCCCC1	4.01e+02	5.00e+01	0.723	0.7184067
training	CCCCC1CCCCC1	4.45e+02	5.00e+01	0.6859999999999999	0.6814264
training	CCCCC1CCCCC1	4.90e+02	5.00e+01	0.644	0.641135
training	CCCCC1CCCCC1	2.23e+02	1.00e+02	0.872	0.8658738
training	CCCCC1CCCCC1	2.67e+02	1.00e+02	0.8370000000000001	0.82952917
training	CCCCC1CCCCC1	3.56e+02	1.00e+02	0.7659999999999999	0.75980437
training	CCCCC1CCCCC1	4.01e+02	1.00e+02	0.73	0.7249467
training	CCCCC1CCCCC1	4.45e+02	1.00e+02	0.695	0.6901109
training	CCCCC1CCCCC1	4.90e+02	1.00e+02	0.6559999999999999	0.65279686
training	CCCCC1CCCCC1	5.34e+02	1.00e+02	0.614	0.6136882
training	CCCCC1CCCCC1	2.23e+02	2.50e+02	0.877	0.8722099
training	CCCCC1CCCCC1	2.67e+02	2.50e+02	0.8440000000000001	0.837711
training	CCCCC1CCCCC1	3.56e+02	2.50e+02	0.779	0.772659
training	CCCCC1CCCCC1	4.01e+02	2.50e+02	0.747	0.74130076
training	CCCCC1CCCCC1	4.45e+02	2.50e+02	0.716	0.7109776
training	CCCCC1CCCCC1	5.34e+02	2.50e+02	0.65	0.6485229
training	CCCCC1CCCCC1	2.23e+02	5.00e+02	0.8859999999999999	0.8816626
training	CCCCC1CCCCC1	2.67e+02	5.00e+02	0.855	0.8499636
training	CCCCC1CCCCC1	3.56e+02	5.00e+02	0.794	0.79004705
training	CCCCC1CCCCC1	4.90e+02	5.00e+02	0.7140000000000001	0.7098706
training	CCCCC1CCCCC1	5.34e+02	5.00e+02	0.688	0.68492776
training	CCCCC1CCCCC1	2.23e+02	7.50e+02	0.8959999999999999	0.8901723
training	CCCCC1CCCCC1	3.12e+02	7.50e+02	0.838	0.83171403
training	CCCCC1CCCCC1	4.01e+02	7.50e+02	0.7829999999999999	0.7788457
training	CCCCC1CCCCC1	4.90e+02	7.50e+02	0.736	0.7314247
training	CCCCC1CCCCC1	2.67e+02	1.00e+03	0.8759999999999999	0.8718092
training	CCCCC1CCCCC1	3.12e+02	1.00e+03	0.8490000000000001	0.8437381
training	CCCCC1CCCCC1	4.01e+02	1.00e+03	0.7979999999999999	0.79352665
training	CCCCC1CCCCC1	4.45e+02	1.00e+03	0.775	0.7709335
training	CCCCC1CCCCC1	4.90e+02	1.00e+03	0.753	0.7490505
training	CC(C1CCCCC1)(C)C	2.97e+02	1.00e+00	0.812	0.8124203
training	CC(C1CCCCC1)(C)C	3.76e+02	1.00e+00	0.746	0.7465872
training	CC(C1CCCCC1)(C)C	4.15e+02	1.00e+00	0.7120000000000001	0.71274686
training	CC(C1CCCCC1)(C)C	4.55e+02	1.00e+00	0.6759999999999999	0.67648363
training	CC(C1CCCCC1)(C)C	4.94e+02	1.00e+00	0.638	0.63937604
training	CC(C1CCCCC1)(C)C	5.34e+02	1.00e+00	0.595	0.5991162
training	CC(C1CCCCC1)(C)C	2.57e+02	5.00e+01	0.8490000000000001	0.8487035
training	CC(C1CCCCC1)(C)C	3.36e+02	5.00e+01	0.785	0.78474873
training	CC(C1CCCCC1)(C)C	3.76e+02	5.00e+01	0.753	0.752573
training	CC(C1CCCCC1)(C)C	4.55e+02	5.00e+01	0.6859999999999999	0.6863198
training	CC(C1CCCCC1)(C)C	4.94e+02	5.00e+01	0.6509999999999999	0.65141135
training	CC(C1CCCCC1)(C)C	5.34e+02	5.00e+01	0.611	0.6138007
training	CC(C1CCCCC1)(C)C	2.57e+02	1.00e+02	0.852	0.85154605
training	CC(C1CCCCC1)(C)C	2.97e+02	1.00e+02	0.82	0.8195755
training	CC(C1CCCCC1)(C)C	4.15e+02	1.00e+02	0.728	0.727615
training	CC(C1CCCCC1)(C)C	4.55e+02	1.00e+02	0.696	0.69546497
training	CC(C1CCCCC1)(C)C	5.34e+02	1.00e+02	0.626	0.6274159
training	CC(C1CCCCC1)(C)C	2.97e+02	2.50e+02	0.83	0.8291948
training	CC(C1CCCCC1)(C)C	3.36e+02	2.50e+02	0.8009999999999999	0.8007156
training	CC(C1CCCCC1)(C)C	3.76e+02	2.50e+02	0.773	0.7722999
training	CC(C1CCCCC1)(C)C	4.15e+02	2.50e+02	0.746	0.74504447
training	CC(C1CCCCC1)(C)C	4.94e+02	2.50e+02	0.691	0.6898056
training	CC(C1CCCCC1)(C)C	2.97e+02	5.00e+02	0.843	0.84330356
training	CC(C1CCCCC1)(C)C	3.36e+02	5.00e+02	0.816	0.81694895
training	CC(C1CCCCC1)(C)C	3.76e+02	5.00e+02	0.7909999999999999	0.79111403
training	CC(C1CCCCC1)(C)C	4.55e+02	5.00e+02	0.7440000000000001	0.7427879
training	CC(C1CCCCC1)(C)C	4.94e+02	5.00e+02	0.722	0.71985173
training	CC(C1CCCCC1)(C)C	5.34e+02	5.00e+02	0.6990000000000001	0.6966764
training	CC(C1CCCCC1)(C)C	2.57e+02	7.50e+02	0.883	0.8809337
training	CC(C1CCCCC1)(C)C	2.97e+02	7.50e+02	0.855	0.8560971
training	CC(C1CCCCC1)(C)C	3.36e+02	7.50e+02	0.83	0.8311643
training	CC(C1CCCCC1)(C)C	3.76e+02	7.50e+02	0.8059999999999999	0.80690104
training	CC(C1CCCCC1)(C)C	4.55e+02	7.50e+02	0.763	0.7622265
training	CC(C1CCCCC1)(C)C	4.94e+02	7.50e+02	0.743	0.7414483
training	CC(C1CCCCC1)(C)C	2.57e+02	1.00e+03	0.8909999999999999	0.89010906
training	CC(C1CCCCC1)(C)C	2.97e+02	1.00e+03	0.866	0.8676785
training	CC(C1CCCCC1)(C)C	3.36e+02	1.00e+03	0.843	0.84433585
training	CC(C1CCCCC1)(C)C	3.76e+02	1.00e+03	0.821	0.8211715
training	CC(C1CCCCC1)(C)C	4.55e+02	1.00e+03	0.78	0.7788206
training	CC(C1CCCCC1)(C)C	4.94e+02	1.00e+03	0.762	0.75929564
training	CC(C1CCCCC1)(C)C	5.34e+02	1.00e+03	0.743	0.7400415
training	CCC(C1CCCCC1)C	2.14e+02	1.00e+00	0.878	0.87796587
training	CCC(C1CCCCC1)C	2.60e+02	1.00e+00	0.8390000000000001	0.83913946
training	CCC(C1CCCCC1)C	3.05e+02	1.00e+00	0.8009999999999999	0.80225086
training	CCC(C1CCCCC1)C	3.51e+02	1.00e+00	0.763	0.7647596
training	CCC(C1CCCCC1)C	4.43e+02	1.00e+00	0.684	0.6859285
training	CCC(C1CCCCC1)C	4.88e+02	1.00e+00	0.642	0.64357114
training	CCC(C1CCCCC1)C	5.34e+02	1.00e+00	0.595	0.5971348
training	CCC(C1CCCCC1)C	2.14e+02	5.00e+01	0.88	0.87992704
training	CCC(C1CCCCC1)C	2.60e+02	5.00e+01	0.8420000000000001	0.8418775
training	CCC(C1CCCCC1)C	3.05e+02	5.00e+01	0.805	0.80587006
training	CCC(C1CCCCC1)C	3.97e+02	5.00e+01	0.731	0.7330388
training	CCC(C1CCCCC1)C	4.43e+02	5.00e+01	0.693	0.6950846
training	CCC(C1CCCCC1)C	4.88e+02	5.00e+01	0.654	0.6555192
training	CCC(C1CCCCC1)C	5.34e+02	5.00e+01	0.61	0.6122416
training	CCC(C1CCCCC1)C	2.14e+02	1.00e+02	0.882	0.88185227
training	CCC(C1CCCCC1)C	2.60e+02	1.00e+02	0.845	0.8445541
training	CCC(C1CCCCC1)C	3.05e+02	1.00e+02	0.809	0.80934197
training	CCC(C1CCCCC1)C	3.97e+02	1.00e+02	0.738	0.73912966
training	CCC(C1CCCCC1)C	4.88e+02	1.00e+02	0.665	0.6665303
training	CCC(C1CCCCC1)C	5.34e+02	1.00e+02	0.624	0.6262162
training	CCC(C1CCCCC1)C	3.05e+02	2.50e+02	0.818	0.81874657
training	CCC(C1CCCCC1)C	3.97e+02	2.50e+02	0.754	0.7543997
training	CCC(C1CCCCC1)C	4.43e+02	2.50e+02	0.723	0.72299135
training	CCC(C1CCCCC1)C	4.88e+02	2.50e+02	0.691	0.69204473
training	CCC(C1CCCCC1)C	5.34e+02	2.50e+02	0.6579999999999999	0.6595453
training	CCC(C1CCCCC1)C	2.14e+02	5.00e+02	0.8959999999999999	0.89535445
training	CCC(C1CCCCC1)C	2.60e+02	5.00e+02	0.862	0.86332655
training	CCC(C1CCCCC1)C	4.43e+02	5.00e+02	0.746	0.74657273
training	CCC(C1CCCCC1)C	4.88e+02	5.00e+02	0.72	0.7205517
training	CCC(C1CCCCC1)C	5.34e+02	5.00e+02	0.6940000000000001	0.69438785
training	CCC(C1CCCCC1)C	2.14e+02	7.50e+02	0.905	0.9025464
training	CCC(C1CCCCC1)C	2.60e+02	7.50e+02	0.8740000000000001	0.8737594
training	CCC(C1CCCCC1)C	3.05e+02	7.50e+02	0.8440000000000001	0.8443513
training	CCC(C1CCCCC1)C	4.43e+02	7.50e+02	0.764	0.7645987
training	CCC(C1CCCCC1)C	5.34e+02	7.50e+02	0.7190000000000001	0.7178302
training	CCC(C1CCCCC1)C	2.14e+02	1.00e+03	0.909	0.90775263
training	CCC(C1CCCCC1)C	2.60e+02	1.00e+03	0.883	0.88328505
training	CCC(C1CCCCC1)C	3.05e+02	1.00e+03	0.856	0.85564154
training	CCC(C1CCCCC1)C	3.51e+02	1.00e+03	0.83	0.828813
training	CCC(C1CCCCC1)C	3.97e+02	1.00e+03	0.804	0.80367315
training	CCC(C1CCCCC1)C	4.43e+02	1.00e+03	0.7809999999999999	0.7799523
training	CCC(C1CCCCC1)C	5.34e+02	1.00e+03	0.738	0.7363058
training	CC(CC1CCCCC1)C	2.03e+02	1.00e+00	0.884	0.8829638
training	CC(CC1CCCCC1)C	2.50e+02	1.00e+00	0.843	0.8437608
training	CC(CC1CCCCC1)C	2.98e+02	1.00e+00	0.802	0.8033598
training	CC(CC1CCCCC1)C	3.45e+02	1.00e+00	0.7609999999999999	0.76420295
training	CC(CC1CCCCC1)C	3.92e+02	1.00e+00	0.721	0.7242993
training	CC(CC1CCCCC1)C	4.87e+02	1.00e+00	0.633	0.63661945
training	CC(CC1CCCCC1)C	5.34e+02	1.00e+00	0.5820000000000001	0.5886047
training	CC(CC1CCCCC1)C	2.03e+02	5.00e+01	0.885	0.8847501
training	CC(CC1CCCCC1)C	2.50e+02	5.00e+01	0.846	0.8464613
training	CC(CC1CCCCC1)C	2.98e+02	5.00e+01	0.8059999999999999	0.8069552
training	CC(CC1CCCCC1)C	3.92e+02	5.00e+01	0.728	0.7308971
training	CC(CC1CCCCC1)C	4.39e+02	5.00e+01	0.6890000000000001	0.6915086
training	CC(CC1CCCCC1)C	4.87e+02	5.00e+01	0.6459999999999999	0.64874566
training	CC(CC1CCCCC1)C	2.03e+02	1.00e+02	0.8859999999999999	0.88651496
training	CC(CC1CCCCC1)C	2.50e+02	1.00e+02	0.848	0.8491163
training	CC(CC1CCCCC1)C	4.39e+02	1.00e+02	0.698	0.69970036
training	CC(CC1CCCCC1)C	4.87e+02	1.00e+02	0.6579999999999999	0.65993243
training	CC(CC1CCCCC1)C	5.34e+02	1.00e+02	0.614	0.6182267
training	CC(CC1CCCCC1)C	2.03e+02	2.50e+02	0.889	0.89152
training	CC(CC1CCCCC1)C	2.50e+02	2.50e+02	0.8540000000000001	0.85660875
training	CC(CC1CCCCC1)C	2.98e+02	2.50e+02	0.818	0.81989443
training	CC(CC1CCCCC1)C	3.45e+02	2.50e+02	0.784	0.785598
training	CC(CC1CCCCC1)C	3.92e+02	2.50e+02	0.752	0.7523314
training	CC(CC1CCCCC1)C	4.39e+02	2.50e+02	0.72	0.71954495
training	CC(CC1CCCCC1)C	4.87e+02	2.50e+02	0.6859999999999999	0.68596166
training	CC(CC1CCCCC1)C	2.50e+02	5.00e+02	0.865	0.8678821
training	CC(CC1CCCCC1)C	3.45e+02	5.00e+02	0.8	0.8021494
training	CC(CC1CCCCC1)C	4.39e+02	5.00e+02	0.743	0.74358416
training	CC(CC1CCCCC1)C	4.87e+02	5.00e+02	0.716	0.71528935
training	CC(CC1CCCCC1)C	5.34e+02	5.00e+02	0.688	0.68818134
training	CC(CC1CCCCC1)C	2.03e+02	7.50e+02	0.9079999999999999	0.9054864
training	CC(CC1CCCCC1)C	2.50e+02	7.50e+02	0.877	0.8778492
training	CC(CC1CCCCC1)C	2.98e+02	7.50e+02	0.845	0.8461282
training	CC(CC1CCCCC1)C	3.45e+02	7.50e+02	0.815	0.81639886
training	CC(CC1CCCCC1)C	3.92e+02	7.50e+02	0.7859999999999999	0.78850925
training	CC(CC1CCCCC1)C	4.39e+02	7.50e+02	0.76	0.7621574
training	CC(CC1CCCCC1)C	4.87e+02	7.50e+02	0.735	0.7365532
training	CC(CC1CCCCC1)C	5.34e+02	7.50e+02	0.711	0.7125068
training	CC(CC1CCCCC1)C	2.50e+02	1.00e+03	0.885	0.88679916
training	CC(CC1CCCCC1)C	2.98e+02	1.00e+03	0.856	0.8578082
training	CC(CC1CCCCC1)C	3.45e+02	1.00e+03	0.8290000000000001	0.82942873
training	CC(CC1CCCCC1)C	3.92e+02	1.00e+03	0.802	0.8029433
training	CC(CC1CCCCC1)C	4.39e+02	1.00e+03	0.778	0.778075
training	CCCC1(C)CCCCC1	2.14e+02	1.00e+00	0.8759999999999999	0.87527245
training	CCCC1(C)CCCCC1	3.05e+02	1.00e+00	0.8	0.80042773
training	CCCC1(C)CCCCC1	3.51e+02	1.00e+00	0.7609999999999999	0.7628455
training	CCCC1(C)CCCCC1	3.97e+02	1.00e+00	0.722	0.7240405
training	CCCC1(C)CCCCC1	4.43e+02	1.00e+00	0.6809999999999999	0.68279445
training	CCCC1(C)CCCCC1	4.88e+02	1.00e+00	0.637	0.63966954
training	CCCC1(C)CCCCC1	5.34e+02	1.00e+00	0.5870000000000001	0.5921124
training	CCCC1(C)CCCCC1	2.14e+02	5.00e+01	0.878	0.87733513
training	CCCC1(C)CCCCC1	2.60e+02	5.00e+01	0.84	0.8401092
training	CCCC1(C)CCCCC1	3.97e+02	5.00e+01	0.73	0.73118633
training	CCCC1(C)CCCCC1	4.43e+02	5.00e+01	0.691	0.69254386
training	CCCC1(C)CCCCC1	4.88e+02	5.00e+01	0.65	0.652109
training	CCCC1(C)CCCCC1	5.34e+02	5.00e+01	0.603	0.60786206
training	CCCC1(C)CCCCC1	2.14e+02	1.00e+02	0.8809999999999999	0.87936294
training	CCCC1(C)CCCCC1	2.60e+02	1.00e+02	0.843	0.8429816
training	CCCC1(C)CCCCC1	3.05e+02	1.00e+02	0.8079999999999999	0.80800134
training	CCCC1(C)CCCCC1	3.97e+02	1.00e+02	0.736	0.7376996
training	CCCC1(C)CCCCC1	4.43e+02	1.00e+02	0.7	0.70136285
training	CCCC1(C)CCCCC1	4.88e+02	1.00e+02	0.662	0.66368586
training	CCCC1(C)CCCCC1	2.14e+02	2.50e+02	0.887	0.88507414
training	CCCC1(C)CCCCC1	2.60e+02	2.50e+02	0.851	0.85101867
training	CCCC1(C)CCCCC1	3.97e+02	2.50e+02	0.753	0.7538934
training	CCCC1(C)CCCCC1	4.43e+02	2.50e+02	0.722	0.72233546
training	CCCC1(C)CCCCC1	5.34e+02	2.50e+02	0.655	0.65776634
training	CCCC1(C)CCCCC1	2.14e+02	5.00e+02	0.8959999999999999	0.89371777
training	CCCC1(C)CCCCC1	2.60e+02	5.00e+02	0.863	0.8631965
training	CCCC1(C)CCCCC1	3.05e+02	5.00e+02	0.831	0.8324362
training	CCCC1(C)CCCCC1	4.43e+02	5.00e+02	0.747	0.7470904
training	CCCC1(C)CCCCC1	4.88e+02	5.00e+02	0.722	0.72095704
training	CCCC1(C)CCCCC1	5.34e+02	5.00e+02	0.695	0.6945236
training	CCCC1(C)CCCCC1	2.14e+02	7.50e+02	0.9059999999999999	0.90164435
training	CCCC1(C)CCCCC1	2.60e+02	7.50e+02	0.8740000000000001	0.87421185
training	CCCC1(C)CCCCC1	3.97e+02	7.50e+02	0.79	0.7910495
training	CCCC1(C)CCCCC1	4.43e+02	7.50e+02	0.765	0.7659241
training	CCCC1(C)CCCCC1	4.88e+02	7.50e+02	0.743	0.74230325
training	CCCC1(C)CCCCC1	2.14e+02	1.00e+03	0.91	0.9085927
training	CCCC1(C)CCCCC1	2.60e+02	1.00e+03	0.884	0.8842081
training	CCCC1(C)CCCCC1	3.05e+02	1.00e+03	0.857	0.85756624
training	CCCC1(C)CCCCC1	3.51e+02	1.00e+03	0.831	0.83086604
training	CCCC1(C)CCCCC1	3.97e+02	1.00e+03	0.805	0.80577546
training	CCCC1(C)CCCCC1	4.43e+02	1.00e+03	0.782	0.78202057
training	CCCC1(C)CCCCC1	4.88e+02	1.00e+03	0.76	0.759845
training	CCCC1CCCCC1C	2.14e+02	1.00e+00	0.8759999999999999	0.8746253
training	CCCC1CCCCC1C	2.60e+02	1.00e+00	0.836	0.8356479
training	CCCC1CCCCC1C	3.97e+02	1.00e+00	0.722	0.7224302
training	CCCC1CCCCC1C	4.88e+02	1.00e+00	0.638	0.6382456
training	CCCC1CCCCC1C	2.14e+02	5.00e+01	0.878	0.8767333
training	CCCC1CCCCC1C	2.60e+02	5.00e+01	0.8390000000000001	0.8384587
training	CCCC1CCCCC1C	3.05e+02	5.00e+01	0.8029999999999999	0.8025092
training	CCCC1CCCCC1C	3.97e+02	5.00e+01	0.7290000000000001	0.7293965
training	CCCC1CCCCC1C	4.88e+02	5.00e+01	0.65	0.650599
training	CCCC1CCCCC1C	2.14e+02	1.00e+02	0.88	0.87881947
training	CCCC1CCCCC1C	2.60e+02	1.00e+02	0.8420000000000001	0.8411992
training	CCCC1CCCCC1C	3.51e+02	1.00e+02	0.7709999999999999	0.77096534
training	CCCC1CCCCC1C	3.97e+02	1.00e+02	0.736	0.73575246
training	CCCC1CCCCC1C	4.43e+02	1.00e+02	0.6990000000000001	0.6995293
training	CCCC1CCCCC1C	4.88e+02	1.00e+02	0.662	0.6620896
training	CCCC1CCCCC1C	5.34e+02	1.00e+02	0.619	0.6209504
training	CCCC1CCCCC1C	2.14e+02	2.50e+02	0.885	0.88466084
training	CCCC1CCCCC1C	3.05e+02	2.50e+02	0.816	0.8157096
training	CCCC1CCCCC1C	3.97e+02	2.50e+02	0.752	0.75155556
training	CCCC1CCCCC1C	4.43e+02	2.50e+02	0.72	0.72006226
training	CCCC1CCCCC1C	4.88e+02	2.50e+02	0.6890000000000001	0.6888567
training	CCCC1CCCCC1C	2.14e+02	5.00e+02	0.893	0.8933735
training	CCCC1CCCCC1C	2.60e+02	5.00e+02	0.8590000000000001	0.86024594
training	CCCC1CCCCC1C	3.05e+02	5.00e+02	0.828	0.82944274
training	CCCC1CCCCC1C	3.51e+02	5.00e+02	0.799	0.79977643
training	CCCC1CCCCC1C	3.97e+02	5.00e+02	0.7709999999999999	0.77150846
training	CCCC1CCCCC1C	4.43e+02	5.00e+02	0.7440000000000001	0.7442614
training	CCCC1CCCCC1C	4.88e+02	5.00e+02	0.718	0.71826
training	CCCC1CCCCC1C	5.34e+02	5.00e+02	0.6920000000000001	0.69200885
training	CCCC1CCCCC1C	2.60e+02	7.50e+02	0.872	0.87076557
training	CCCC1CCCCC1C	3.05e+02	7.50e+02	0.843	0.8416003
training	CCCC1CCCCC1C	3.51e+02	7.50e+02	0.8140000000000001	0.81374234
training	CCCC1CCCCC1C	3.97e+02	7.50e+02	0.7879999999999999	0.7874854
training	CCCC1CCCCC1C	4.43e+02	7.50e+02	0.763	0.7625199
training	CCCC1CCCCC1C	4.88e+02	7.50e+02	0.74	0.73908937
training	CCCC1CCCCC1C	2.60e+02	1.00e+03	0.88	0.8807882
training	CCCC1CCCCC1C	3.05e+02	1.00e+03	0.8540000000000001	0.85291743
training	CCCC1CCCCC1C	3.51e+02	1.00e+03	0.828	0.82637274
training	CCCC1CCCCC1C	3.97e+02	1.00e+03	0.8029999999999999	0.80147964
training	CCCC1CCCC(C1)C	2.14e+02	1.00e+00	0.868	0.8659377
training	CCCC1CCCC(C1)C	2.60e+02	1.00e+00	0.828	0.8268919
training	CCCC1CCCC(C1)C	3.05e+02	1.00e+00	0.7909999999999999	0.7898677
training	CCCC1CCCC(C1)C	3.51e+02	1.00e+00	0.752	0.7519456
training	CCCC1CCCC(C1)C	3.97e+02	1.00e+00	0.713	0.71263605
training	CCCC1CCCC(C1)C	4.43e+02	1.00e+00	0.6709999999999999	0.6706809
training	CCCC1CCCC(C1)C	4.88e+02	1.00e+00	0.627	0.6266589
training	CCCC1CCCC(C1)C	5.34e+02	1.00e+00	0.5760000000000001	0.5778886
training	CCCC1CCCC(C1)C	2.14e+02	5.00e+01	0.8690000000000001	0.86806273
training	CCCC1CCCC(C1)C	2.60e+02	5.00e+01	0.831	0.8297632
training	CCCC1CCCC(C1)C	3.05e+02	5.00e+01	0.795	0.79373795
training	CCCC1CCCC(C1)C	3.51e+02	5.00e+01	0.758	0.75726414
training	CCCC1CCCC(C1)C	3.97e+02	5.00e+01	0.721	0.7200369
training	CCCC1CCCC(C1)C	5.34e+02	5.00e+01	0.593	0.5944114
training	CCCC1CCCC(C1)C	2.14e+02	1.00e+02	0.871	0.870163
training	CCCC1CCCC(C1)C	2.60e+02	1.00e+02	0.8340000000000001	0.8325526
training	CCCC1CCCC(C1)C	4.88e+02	1.00e+02	0.652	0.65173537
training	CCCC1CCCC(C1)C	5.34e+02	1.00e+02	0.609	0.60965693
training	CCCC1CCCC(C1)C	2.60e+02	2.50e+02	0.841	0.84027046
training	CCCC1CCCC(C1)C	3.05e+02	2.50e+02	0.8079999999999999	0.80727005
training	CCCC1CCCC(C1)C	3.97e+02	2.50e+02	0.7440000000000001	0.7432802
training	CCCC1CCCC(C1)C	4.43e+02	2.50e+02	0.713	0.7117323
training	CCCC1CCCC(C1)C	2.14e+02	5.00e+02	0.885	0.88536894
training	CCCC1CCCC(C1)C	2.60e+02	5.00e+02	0.852	0.85173386
training	CCCC1CCCC(C1)C	3.05e+02	5.00e+02	0.821	0.8211704
training	CCCC1CCCC(C1)C	4.43e+02	5.00e+02	0.737	0.736855
training	CCCC1CCCC(C1)C	2.60e+02	7.50e+02	0.8640000000000001	0.8622296
training	CCCC1CCCC(C1)C	3.05e+02	7.50e+02	0.835	0.8333756
training	CCCC1CCCC(C1)C	3.51e+02	7.50e+02	0.8059999999999999	0.8058932
training	CCCC1CCCC(C1)C	2.14e+02	1.00e+03	0.899	0.9014776
training	CCCC1CCCC(C1)C	2.60e+02	1.00e+03	0.872	0.8722212
training	CCCC1CCCC(C1)C	3.05e+02	1.00e+03	0.846	0.8446855
training	CCCC1CCCC(C1)C	3.51e+02	1.00e+03	0.82	0.81856966
training	CCCC1CCCC(C1)C	3.97e+02	1.00e+03	0.795	0.79414886
training	CCCC1CCC(CC1)C	2.60e+02	1.00e+00	0.8270000000000001	0.8268919
training	CCCC1CCC(CC1)C	3.05e+02	1.00e+00	0.789	0.7898677
training	CCCC1CCC(CC1)C	3.51e+02	1.00e+00	0.7509999999999999	0.7519456
training	CCCC1CCC(CC1)C	4.88e+02	1.00e+00	0.626	0.6266589
